|id |node_id|interface_id|mac_address      |ip_address|vlan_id|first_seen             |last_seen              |status  |
|388|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|389|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|390|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|391|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|392|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|393|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|394|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|395|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|396|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|397|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|398|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|399|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|400|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:14:19.763|2025-09-24 14:14:20.753|INACTIVE|
|436|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|437|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|438|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|439|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|440|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:15:21.415|2025-09-24 14:15:22.511|INACTIVE|
|441|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|442|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|443|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|444|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|445|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|446|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|447|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|448|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|449|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|450|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|451|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|452|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|453|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|454|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|455|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|456|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|457|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|458|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|459|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|460|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:15:22.511|2025-09-24 14:15:23.378|INACTIVE|
|461|1      |            |00:08:7c:86:03:98|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.379|ACTIVE  |
|462|1      |            |00:1f:ce:cd:95:50|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.380|ACTIVE  |
|463|1      |            |00:1f:ce:cd:95:52|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.380|ACTIVE  |
|464|1      |            |00:1f:ce:cd:95:53|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.381|ACTIVE  |
|465|1      |            |00:1f:ce:cd:95:54|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.382|ACTIVE  |
|466|1      |            |00:1f:ce:cd:95:55|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.382|ACTIVE  |
|467|1      |            |00:90:0b:86:a3:7f|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.382|ACTIVE  |
|468|1      |            |1c:bf:ce:27:18:13|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.383|ACTIVE  |
|469|1      |            |30:8d:99:bb:3a:31|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.383|ACTIVE  |
|470|1      |            |38:68:dd:8e:d5:a5|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.384|ACTIVE  |
|471|1      |            |40:a5:ef:e2:2e:51|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.384|ACTIVE  |
|472|1      |            |50:b7:c3:69:44:09|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.385|ACTIVE  |
|473|1      |            |5c:6f:69:2d:ff:4a|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.385|ACTIVE  |
|474|1      |            |5c:6f:69:2d:ff:4b|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.386|ACTIVE  |
|475|1      |            |68:05:ca:f3:b2:b0|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.386|ACTIVE  |
|476|1      |            |a8:f9:4b:ab:06:a0|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.387|ACTIVE  |
|477|1      |            |ca:5e:0e:8a:fd:33|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.387|ACTIVE  |
|478|1      |            |e0:d9:e3:13:6b:40|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.388|ACTIVE  |
|479|1      |            |f8:f0:82:10:55:d2|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.388|ACTIVE  |
|480|1      |            |f8:f0:82:10:55:d3|          |       |2025-09-24 14:15:23.378|2025-09-24 14:15:23.389|ACTIVE  |
